徐英,140827194611147865,13445149876,其他,weimao@chen.cn,4211616157073263,鸿睿思博信息有限公司
李秀梅,610729193702129537,14767548755,咨询总监,mingtao@chaojuan.cn,38593522398270,华成育卓网络有限公司
罗玉,410304194804017454,13228238043,医疗器械研发,naxu@an.cn,3523858704402919,国讯网络有限公司
叶婷,440203195107114740,13686085110,经理助理/秘书,yaoli@gmail.com,4470579562248209,同兴万点科技有限公司
杨华,230712196206279726,15652301151,通信电源工程师,tao67@hotmail.com,4193889168004435,图龙信息科技有限公司
杨建平,522730198609111920,15060678548,餐饮服务,xieyong@hotmail.com,4273890882002500,开发区世创科技有限公司
王丹丹,23110219440910122X,14754188827,契约管理,nwu@lu.net,3554143777868649,彩虹科技有限公司
王柳,230404195003245090,14553384506,水利/水电工程师,majie@rv.com,378801419535336,泰麒麟科技有限公司
张柳,54252219470815607X,13333699571,高级客户经理/客户经理,yangzeng@xiongjin.cn,6011849359933615,创汇信息有限公司
梁玉梅,610927197202298832,15745096421,大学教授,pingchen@36.cn,6011864169141689,飞利信信息有限公司
刘淑珍,530826196009203321,15523733148,团购经理/主管,xia58@yahoo.com,568493873786,图龙信息传媒有限公司
赵玲,652927198103219696,18845308182,市场/营销/拓展经理,wulei@chaoyan.cn,4355924887213,兰金电子传媒有限公司
刘玲,511301193908089963,15065217467,客户经理/主管,ping49@xu.com,3557370225652872,毕博诚科技有限公司
梁春梅,441203200205046184,13403527486,行长/副行长,sqiu@hotmail.com,3529363452359605,趋势传媒有限公司
黄淑英,440303198112164266,15966539781,仓库管理员,gwei@yahoo.com,180060082242682,巨奥传媒有限公司
赵梅,431100193405218615,18970006378,营运经理,juangu@yahoo.com,3511665599384274,四通网络有限公司
王秀英,522634193507278137,14577741888,项目总监,zshi@yahoo.com,180008454783650,南康传媒有限公司
曲岩,532331196709284420,18899284490,造纸研发,yanguo@yahoo.com,3565412788440855,恩悌信息有限公司
杨红霞,220721193806167964,15573385763,安防主管,zxie@hotmail.com,348819298296405,创汇信息有限公司
袁明,140781198005119507,18253658032,智能大厦/综合布线/安防/弱电,xiulan71@05.cn,3515344657698936,网新恒天科技有限公司
朱佳,511123197312115337,15248037896,样衣工,moyan@gmail.com,4138461361459525202,飞海科技信息有限公司
唐婷婷,350527193308033273,15145115097,产品工艺/制程工程师,luoqiang@hotmail.com,4296066700493,盟新传媒有限公司
陈雪,321182198801192172,18576484294,游戏界面设计师,yong49@88.cn,180052309190232,新宇龙信息传媒有限公司
谢淑兰,350582196103278152,13061699193,商务经理,bzhao@gmail.com,340835134851201,恒聪百汇科技有限公司
蔡秀珍,530821199205188191,13977271214,市场助理,changtao@chaoshao.cn,639099072030,快讯网络有限公司
张涛,321003195405210952,14518093502,广告创意/设计主管/专员,wqiao@hotmail.com,4239093206360059,毕博诚网络有限公司
余婷婷,130522198411249689,14598464839,测试员,maqiang@hotmail.com,4192532029116078,济南亿次元信息有限公司
黎玉英,231002193810011108,13097739115,汽车销售/经纪人,yanyong@lichao.net,3562773199771078,时空盒数字网络有限公司
白想,51180119570329277X,13724887764,销售工程师,ktian@xiuyingwei.cn,6011402888955616,兰金电子科技有限公司
陈帆,610201194209183119,13792841597,客户关系经理/主管,fangdong@gmail.com,6563731170882167,网新恒天信息有限公司
范强,511722197309064256,15156683077,体系工程师,tao61@yahoo.com,6598928244240401,创联世纪网络有限公司
张秀兰,130823199404103099,13319139817,化工实验室研究员/技术员,renjuan@gmail.com,343865415383704,四通传媒有限公司
张冬梅,350123198506123259,15154591349,储备干部,xiangguiying@gmail.com,4582622182925874,泰麒麟网络有限公司
岳丽娟,620801198005132486,14595283419,网络管理(Helpdesk),zhouming@gmail.com,2245077259316411,艾提科信科技有限公司
滕岩,431381196911210969,15120281251,电信交换工程师,fang74@lei.cn,3540184440227653,巨奥信息有限公司
余佳,350181195811241374,15558587432,绩效考核经理/主管,qiujuan@hotmail.com,501875566066,昂歌信息网络有限公司
曾丹,632700199802100029,18868454766,电梯工,xiaxia@hotmail.com,4698321539014,兰金电子科技有限公司
曾兰英,411422199407212063,13192809822,汽车质量管理,hcai@deng.com,2240482845631320,浙大万朋传媒有限公司
施冬梅,411202194611216943,13954912396,配色技术员,jiecheng@gmail.com,36417722127606,良诺网络有限公司
赵明,141122196503296986,13645783364,教师,juanmo@hotmail.com,377661268422684,艾提科信传媒有限公司
崔娜,421102195005029604,13293304454,工程/机械/能源,agu@hotmail.com,6530152107280450,黄石金承网络有限公司
汤金凤,653100200201147179,18247624196,店员/营业员,fanmin@hotmail.com,502071938539,商软冠联网络有限公司
邵荣,371101197208020093,18753483736,发型师,wumin@cao.cn,3576780120942458,万迅电脑信息有限公司
萧彬,450702199708161578,15116482403,汽车电工,min03@junxiulan.cn,4349019163112636,开发区世创网络有限公司
张秀兰,511381194212199650,15602987758,建筑机电工程师,pingkang@gmail.com,3557325482788413,国讯科技有限公司
贺柳,621024195106041645,18650513281,其他,ujin@yahoo.com,3514607302347625,商软冠联信息有限公司
李杨,421321197801062412,18187047004,奢侈品业务,jie16@zhou.com,4229911256708814,惠派国际公司信息有限公司
鲍淑兰,451202195612232517,15852334561,木工,yong37@yanchang.cn,4819234496903202,海创信息有限公司
石凤兰,652928197711309347,14746197521,飞机机长/副机长,zqiao@yahoo.com,379958296998752,鸿睿思博传媒有限公司
金秀梅,640381193012069775,13289669385,监察人员,jing10@yahoo.com,4989071911332615,思优科技有限公司
吴秀云,431301198111239787,13801725586,砌筑工,yangong@yahoo.com,3552048057470242,群英信息有限公司
刘志强,330482193406287598,18813505122,供应商开发,fhao@gmail.com,3547885032557801,时刻传媒有限公司
冯丽丽,360302199011200158,15819275029,其他,zhanglei@yahoo.com,4459299591648654368,艾提科信信息有限公司
逯淑珍,131128196906102505,15967310112,销售总监,liwang@hotmail.com,6557587506325422,联通时科科技有限公司
张冬梅,222401198408019213,13138548442,其他,xiangchao@85.com,5252721598897911,兰金电子科技有限公司
李博,140225199506262041,15074009972,通信电源工程师,xuewei@gmail.com,2305228259065089,泰麒麟传媒有限公司
韩玉梅,341523194808304058,18265232086,医药技术研发人员,vye@su.cn,3550837661569882,惠派国际公司网络有限公司
刘柳,152523199303284109,13705770371,市场通路专员,yangsun@cu.cn,4907365350307,趋势科技有限公司
田想,350505195505289017,13388246752,数据库工程师/管理员,qiangzou@62.net,30509249961511,海创传媒有限公司
智东,330603196112063491,13638756243,底盘工程师,lei03@min.cn,213106373575842,新宇龙信息信息有限公司
田雪,230000197711147100,18796261446,客运司机,weilei@gmail.com,4451121596813466515,恩悌科技有限公司
朱志强,33090319381210498X,18632008625,汽车装饰美容,lugang@huyu.cn,3594379296371036,商软冠联网络有限公司
郑娜,120103193412104101,15295397355,乘务员,mqiao@gmail.com,30147488626725,创亿传媒有限公司
杨玉兰,150626195105056599,18883482086,电气工程师/技术员,min44@wei.cn,3588136029197387,浙大万朋信息有限公司
魏彬,371481198302076854,15833366041,缝纫工,fanguiying@hotmail.com,2709415909581779,天益传媒有限公司
关云,540101198801078398,13433013337,游戏界面设计师,lliao@yahoo.com,4248933349289319125,华远软件科技有限公司
宋敏,532524198909294777,13824668144,动物营养/饲料研发,yangfang@hotmail.com,3547732426356962,新格林耐特传媒有限公司
冯淑华,360721197309132989,13122340362,咨询员,jing19@hotmail.com,6011924890703478,同兴万点网络有限公司
洪丹,36112219390105340X,13794200817,其他,yanren@47.net,4756769310008980184,济南亿次元科技有限公司
冯桂花,410926198102242920,15881549399,货运代理,gaoping@hotmail.com,344278786163797,华泰通安网络有限公司
易丽娟,331125193903201780,13249975739,管家部经理/主管,eyao@qiangyao.cn,3560431513258536,方正科技网络有限公司
况莉,640303199711149924,15053622135,手机维修,jiaxiulan@16.com,30222181354154,泰麒麟科技有限公司
沈成,141122199507280037,18066509747,咨询总监,emao@minzheng.cn,4428353613581981,超艺网络有限公司
江晨,500113198308283214,15970070992,药库主任/药剂师,guiyingtao@hotmail.com,2645374603792645,合联电子传媒有限公司
林倩,140623196906082678,18506163006,工程/设备经理,jieliang@chao.cn,180083263151092,凌云科技有限公司
范明,500110198305113878,15934498271,产品专员,jie61@gmail.com,4208851038695007802,联软传媒有限公司
杨淑兰,450601196101190668,15357343897,物业管理经理,bxue@han.net,2252186362895532,浦华众城信息有限公司
张岩,640402195207205414,18806212545,客户经理/主管,fang94@hotmail.com,4628952473761118,时刻网络有限公司
夏慧,150925194009275172,18196232859,服装/纺织设计,ping72@hotmail.com,4639834275324,联通时科网络有限公司
庞燕,210503200110161668,18799076793,室内设计,tao68@xia.cn,575708784278,四通信息有限公司
黄超,420901197006108027,15009758806,仓库管理员,zlu@yahoo.com,180006054227888,国讯传媒有限公司
张晨,513325194001098770,13481200313,项目执行/协调人员,ping86@yahoo.com,180032294233817,飞利信网络有限公司
李淑华,130732193803313206,18533650378,其他,ming44@yangtao.cn,213172632539854,凌颖信息科技有限公司
钟艳,341823194107311059,14511341344,会务/会展专员,fangsu@yanchen.org,4739555680445,彩虹网络有限公司
孙莉,620826195202129087,13456681013,宾客服务经理,vxia@bai.cn,4873308417571,图龙信息信息有限公司
卢红,450123195005050792,13083345799,人事助理,luoyong@junhuang.cn,4132353280691805,兰金电子传媒有限公司
蓝雷,530000196112302312,15126625795,培训/课程顾问,minmeng@gang.cn,4523095481088,思优传媒有限公司
李淑珍,330303194704162025,13940179984,艺术/设计总监,yliao@hotmail.com,3505327468647186,和泰网络有限公司
姜坤,360734194601180310,18801396621,建筑制图/模型/渲染,qiang38@hotmail.com,371646336797247,合联电子网络有限公司
何健,510301193611256811,15733118580,其他,xiuyinghuang@mingwu.net,4539102827577699297,华成育卓网络有限公司
刘瑞,211121198505078852,18707541879,绘画,chengjun@53.cn,676225183331,图龙信息传媒有限公司
林斌,210711195812169880,18171457610,美术编辑,gdu@yahoo.com,3528864039469842,恒聪百汇传媒有限公司
翟斌,511725195110096832,13026226338,发动机/总装工程师,guiyingyi@64.org,4843612379544,恒聪百汇传媒有限公司
齐平,620901193901176359,18196544347,调色员,xiuyingzhang@hotmail.com,2337717172196304,富罳传媒有限公司
施倩,370829199303221662,15611975847,安防主管,junmao@hotmail.com,4277896207396,超艺网络有限公司
赵雪,211421198807047580,13665351928,销售工程师,xiuyingzhong@hotmail.com,503849868909,思优科技有限公司
刘浩,610700195101081116,13192325584,报关与报检,shaoyong@gmail.com,4047490737441949,济南亿次元信息有限公司
王建平,210212193805054620,15760882111,财务/审计/税务,xiulan46@hotmail.com,676353511899,菊风公司科技有限公司
胡岩,220200197908119276,18246666653,安全员,cyuan@longfan.net,38206302095103,时空盒数字传媒有限公司
张欢,653023196012284131,15741390175,印刷包装,qiangsu@wei.net,6501059201624811,戴硕电子科技有限公司
李婷,620823196104173418,18793175170,投资银行财务分析,yiwei@gmail.com,4576906394676,兰金电子信息有限公司
马凤英,141129194806188793,14511248235,货运代理,qiangyin@yan.cn,501879941711,同兴万点信息有限公司
宋龙,230129199010210346,13649549401,安防主管,yang14@gmail.com,2713021262508872,海创网络有限公司
林璐,331024196709239488,13593819520,储备干部,ming48@ml.cn,4923973886998800,天开信息有限公司
彭玉珍,429005196605205822,18905492770,吊车司机,yduan@gmail.com,565531500173,万迅电脑网络有限公司
陈成,420501197609237424,13203824941,其他,fcheng@36.net,30578125157296,联软科技有限公司
王桂英,360734193305103551,13836312149,资金经理/主管,xiadu@hotmail.com,3553311789896236,凌颖信息信息有限公司
阮坤,420702196001147503,14544641704,物流专员/助理,dgao@yang.org,180036730977200,信诚致远信息有限公司
张楠,130722197403287454,18897913465,注塑工程师/技师,yong21@hotmail.com,4026307029315,海创科技有限公司
周桂英,230716198106126102,15589908380,信审核查,vma@gmail.com,340724206746327,群英科技有限公司
史冬梅,431230196710128437,15737709185,财务助理/文员,haojuan@gmail.com,5191534156144152,迪摩网络有限公司
魏丽丽,522327194003276327,18985168507,院校教务管理人员,yansong@54.cn,4531611343947127,图龙信息科技有限公司
李建,330226194101052512,18643635875,其他,na18@gmail.com,3534749107617574,银嘉传媒有限公司
费丹丹,513233193112161461,14576662873,培训/课程顾问,ming04@gmail.com,30348666035164,通际名联信息有限公司
高雷,340522196111176123,15677316567,保险经纪人/保险代理,yangjing@gmail.com,4729028407796880,七喜传媒有限公司
史秀珍,630202196407216064,15702941452,电脑维修,yan99@hotmail.com,639017391512,泰麒麟科技有限公司
周杨,350481196206206651,15506519622,月嫂,guyan@yahoo.com,4307496832122198,昂歌信息传媒有限公司
吕龙,210124195610252618,15834493912,普工/操作工,cxu@gmail.com,502015113033,中建创业网络有限公司
洪璐,371121197411017012,15182116991,其他,laimin@gmail.com,347519684870109,四通科技有限公司
赵欢,542524197406224723,18535019699,房地产销售与中介,liaogang@qianggao.cn,4439698637382,图龙信息网络有限公司
张芳,361023194705316490,15997993690,其他,yanyan@yahoo.com,4712029360393060,开发区世创科技有限公司
杨玉,230882197810021210,13494017199,手机软件开发工程师,litang@pingwei.cn,4713662538986966,天益信息有限公司
周春梅,140925198710119115,18213250366,后期制作,fang12@weixiuying.cn,6011045991077156,华成育卓网络有限公司
刘桂香,210904193105011759,14574365964,传菜主管,yren@yangsun.cn,3508377724061760,双敏电子科技有限公司
张红梅,230704200101256922,15858538484,投诉专员,wangxiulan@hotmail.com,4095848065348260,和泰网络有限公司
张平,361122196109051404,15945626602,宴会管理,lzou@yahoo.com,4785740799884592,开发区世创科技有限公司
陈荣,130207197608196993,18959271196,浆纱工,jing79@gmail.com,30422122811516,雨林木风计算机科技有限公司
李洋,530424194104037567,15861123048,大学/大专应届毕业生,kkong@99.cn,6567407886565901,凌云传媒有限公司
班林,610928198710170000,13087680861,无线通信工程师,ejin@yahoo.com,4773139932632899,银嘉网络有限公司
张帅,542623193805189989,13837525769,合规经理,pingxia@jieqiang.net,3508416746163467,鸿睿思博科技有限公司
田建国,410481194012194370,18185520508,个人业务部门经理/主管,tao10@fangzhang.net,180047155400917,浙大万朋网络有限公司
张丽,230713196012208539,18783078625,电工,li20@gmail.com,4705291882731727,国讯网络有限公司
刘想,450621193501020002,13586164030,客服及支持,gongjuan@guiyingxu.cn,4285034617343,良诺传媒有限公司
屠梅,330108196309056388,15950231347,企业策划人员,mindu@gmail.com,3542426343067480,方正科技科技有限公司
廖海燕,62052119520811438X,18724886032,药品注册,fang38@yahoo.com,582083927787,四通信息有限公司
王欣,350501194409274640,13206324165,服装/纺织设计总监,lbai@gmail.com,3596084616796460,黄石金承信息有限公司
阮艳,652101196007062549,15022251456,注塑工程师/技师,ping96@hotmail.com,3525899281735642,兰金电子网络有限公司
白斌,320508194803315665,13266727524,其他,xuejie@gmail.com,30288629908588,华成育卓科技有限公司
耿亮,622922197905127863,14765048990,安检员,gangdong@hotmail.com,4992607616029074,彩虹网络有限公司
桂玉英,361102198709105342,15804115147,其它,juanfeng@hefeng.cn,3540084807958926,同兴万点信息有限公司
江玉英,130322198402189943,13900122696,房地产客服,xiaoxiuying@hotmail.com,501843649275,诺依曼软件信息有限公司
郑桂荣,530113195006097389,13457626879,装配工程师/技师,xiegang@hotmail.com,3559027069533992,凌颖信息传媒有限公司
刘秀珍,500000198212318462,18624938026,餐饮服务员,kyu@hotmail.com,36006665888728,黄石金承传媒有限公司
梁洁,640425199804062872,15604836605,印染工,jingfeng@xiatian.cn,566458355963,精芯科技有限公司
杨杨,542233195404284731,13990673116,空调工,qiang32@ex.org,4732100710636098,盟新信息有限公司
方荣,370406196912071954,13109121847,质量管理/测试工程师(QA/QC工程师),jun72@yahoo.com,060446977500,泰麒麟传媒有限公司
周娜,441500199409282455,18875843380,环境影响评价工程师,byu@junbai.cn,374723398839840,商软冠联信息有限公司
柴秀芳,41122419550714601X,18724884134,财务分析员,stan@chaojuan.cn,4208460605055159,快讯传媒有限公司
章淑珍,420506199907155057,13873693591,质量管理/测试经理(QA/QC经理),na19@jiakang.net,4655203104151766,晖来计算机传媒有限公司
蔡鑫,652924198212318790,13155338030,企业/业务发展经理,ujiang@yahoo.com,30370187880472,维涛科技有限公司
高丽华,652825200205075066,15080730606,贸易/外贸专员/助理,wei00@hotmail.com,30099828922506,浦华众城网络有限公司
张畅,440115198508093059,13363033643,配音员,yongzeng@hotmail.com,379807209415513,和泰传媒有限公司
彭秀珍,220204200112091968,13822945331,物业管理,xiulanwan@gmail.com,3589155710288320,中建创业信息有限公司
盛建平,440700194702202976,15140368368,生鲜食品加工/处理,daixia@hotmail.com,4157741458197169,万迅电脑传媒有限公司
谢小红,610928193603290514,15270787882,复卷工,yangli@hotmail.com,3528738572077966,富罳网络有限公司
胡志强,632500197303128983,15850758135,建筑制图/模型/渲染,xcui@gmail.com,4944318556683776,超艺科技有限公司
王刚,410803195708068943,18286818150,注塑工程师/技师,slu@shaojiang.cn,3557577810880656,良诺信息有限公司
薛丹丹,623026193708131627,13397368322,冲压工,txiao@gmail.com,4872507096848461,浙大万朋信息有限公司
齐春梅,410721194212130005,13396132199,咨询员,qiangcai@hotmail.com,3570038294639590,国讯传媒有限公司
宋婷婷,51092119701023949X,15998505993,配色技术员,shenlei@huang.cn,4077470044509388560,商软冠联传媒有限公司
汪冬梅,430502197802219437,14778136562,销售代表,tao93@yahoo.com,4540059313867,泰麒麟网络有限公司
罗晨,450109193608253170,15880963516,锅炉工程师/技师,hcui@yahoo.com,2703331289070356,商软冠联网络有限公司
俞萍,141102197412159360,18843649789,供应链主管/专员,min23@liuding.cn,4607060854191650,九方信息有限公司
费飞,510303193212013700,14547309348,投诉专员,guiyingsun@gmail.com,4207940137552477,九方信息有限公司
郭洁,540124194507200360,14552655717,电话销售,bdu@oa.cn,6011711594611424,晖来计算机传媒有限公司
吴建,41021119360713361X,15741204921,电力线路工,gaoxia@hotmail.com,3524946770843642,数字100信息有限公司
王欢,532523198810066946,13382914663,美容顾问,min68@chaosong.cn,4440898901525730,华远软件科技有限公司
王丽,140524198902283894,18944077029,供应链总监,jieduan@hotmail.com,4131048748429,超艺传媒有限公司
范凤兰,36092119301107204X,15031293904,纸样师/车板工,ssong@yahoo.com,4810987012935,天益网络有限公司
左春梅,330501193103075536,13998458000,生物工程/生物制药,bzhang@caizhao.cn,4360924047801854,天开信息有限公司
刘凤兰,141022199903187744,15851517234,招聘专员/助理,sgu@yan.net,2230120666079706,联通时科传媒有限公司
刘想,410781196012204132,15503277397,房地产店长/经理,longping@yahoo.com,2287070592139920,惠派国际公司科技有限公司
王东,65402619801014656X,18212039716,房地产评估,yong84@31.cn,30436555962349,同兴万点科技有限公司
刘凯,36042719760307024X,18908454486,其他,zhouna@gmail.com,30031405184390,新格林耐特科技有限公司
崔小红,500200193201144362,15221712836,临床数据分析员,gangding@xuyao.net,347843230917531,雨林木风计算机信息有限公司
李建华,34060219480205509X,18866900144,折弯工,pangang@gmail.com,676303870205,维涛科技有限公司
姚帆,522634200005046865,14744589079,体系工程师,dgu@69.cn,374455268953399,立信电子科技有限公司
董彬,450103195612257618,15528571813,健身顾问/教练,jing43@yahoo.com,4619424873066125916,商软冠联信息有限公司
周莹,34082419670910780X,18967130397,服装/纺织设计,xiulan96@gmail.com,4970076646694,维旺明科技有限公司
赵冬梅,13050319530418299X,13279613524,医疗器械销售代表,jun42@juanhe.net,379404264861581,数字100信息有限公司
杨丹,130429198410183701,15503678744,西餐厨师,pinglai@yanjiang.org,2234620490850343,时空盒数字信息有限公司
闭莹,441324196903024183,18620552080,科研,wding@liping.cn,38375749848463,佳禾传媒有限公司
马军,530822198602097228,15649226470,健身顾问/教练,juanwu@hotmail.com,060473892622,恩悌科技有限公司
吕勇,330101199304171220,14776098806,主播/主持人,shaoping@gong.cn,180034350485083,东方峻景信息有限公司
陈桂兰,210505198502037124,18998402162,客户主管/专员,yonghou@gmail.com,676323271673,方正科技信息有限公司
王瑞,130800193911279484,13784934186,销售行政专员,azeng@xiao.cn,4887098733887826,泰麒麟传媒有限公司
王华,330101198007098210,13324481422,人力资源信息系统专员,yeping@guiyingwei.cn,4976804483359820670,华远软件网络有限公司
高柳,410522199703073496,13798838887,售前/售后技术支持工程师,yuanfang@gmail.com,3548788413151211,惠派国际公司传媒有限公司
高荣,532922194907160688,14533369436,通信技术开发及应用,gangshen@baihe.cn,4702988606570407541,惠派国际公司网络有限公司
李兰英,411424194412203380,14794078808,数据库工程师/管理员,mengli@yahoo.com,180007453520568,华成育卓科技有限公司
钟勇,441500197308287338,13061174926,仓库管理员,tao61@min.cn,3510662848249409,浙大万朋传媒有限公司
王瑜,652823196211252768,15225067904,结构/土木/土建工程师,lxiao@yahoo.com,30382510899657,艾提科信信息有限公司
刘俊,410823196211275891,13041688819,生物/制药/医疗器械,tao85@gmail.com,4987178342353516,惠派国际公司传媒有限公司
戴凤兰,450331195110118649,15359164318,叉车司机,ndu@yahoo.com,3569277818070469,时空盒数字网络有限公司
高秀云,430381199309090864,15700327898,数据库工程师/管理员,chengjun@gmail.com,3529684981528695,易动力网络有限公司
田超,511424199003221517,18236074683,建筑设计师,haomin@yan.net,4096254674645,MBP软件信息有限公司
涂雷,520111196709237130,18159487061,原画师,mingtan@hotmail.com,377308679319683,数字100信息有限公司
郝洋,310100199004124238,15825839997,电脑维修,yanliang@jq.cn,180037063228740,联软网络有限公司
马丽娟,410882195208045855,15521300239,保安经理,qwen@80.cn,4391826158429,图龙信息科技有限公司
郭颖,510422194706094706,15231450673,税务经理/税务主管,konglei@hotmail.com,4997546417414,群英网络有限公司
周岩,430611196011213546,18882865846,酒店前台,ljia@guiyingchang.cn,30263313941732,浦华众城传媒有限公司
黄丽华,210114195805189898,13759379931,造型师,pdai@liujin.cn,4911427348067039,创亿传媒有限公司
刘宇,371326196511157619,13517298067,电脑维修,jingqiao@xiuyingxue.cn,342954600250521,凌颖信息科技有限公司
刘丽丽,310115194007219832,13882682326,物业管理,esun@guoyu.cn,675938084422,创亿传媒有限公司
王鑫,150900197807054549,15600713717,宾客服务经理,qqian@minghou.cn,4842474144677623,华远软件传媒有限公司
孙芳,341201199207179851,18636521480,渠道/分销总监,chao50@yahoo.com,2713339190132635,鸿睿思博网络有限公司
熊小红,210882194810295118,13897017857,会计,tshi@yahoo.com,4867276790154272,戴硕电子信息有限公司
李琳,130129196910288272,13039980960,智能大厦/综合布线/安防/弱电,leixiang@yongjuan.com,213120627390031,创联世纪科技有限公司
孙红,141082198504238235,13128758785,保洁,naxie@gmail.com,2246587203284001,浙大万朋传媒有限公司
徐利,210521198105149114,18232672481,ERP实施顾问,qianping@gmail.com,30512057392563,精芯科技有限公司
蒲云,511124193203060451,13714795055,讲师/助教,moping@xiao.cn,371169721386385,鑫博腾飞传媒有限公司
许畅,410411195802224912,18202424807,心理医生,zhonglei@guiyinghuang.cn,4048814743778607,华泰通安传媒有限公司
罗玉梅,451030197011228348,13446938338,灯光师,ptang@ck.cn,343080937332326,凌云网络有限公司
郁楠,511826198809268066,13660474102,房地产开发,linming@81.cn,3575308314504008,易动力网络有限公司
萧欣,510184195811144880,13120002428,牙科医生,atang@gangfang.cn,5393946994457768,创汇网络有限公司
蒙健,320118193609153435,15369280575,抹灰工,min69@hotmail.com,3515439887912006,双敏电子科技有限公司
黄畅,140301200002233271,15377208326,有线传输工程师,zouxia@ka.cn,30127493525740,双敏电子科技有限公司
庞霞,360733198112122103,13437498296,店员/营业员,leisu@gmail.com,3597230573587009,南康网络有限公司
程兰英,42050519850613457X,13493507635,编辑,jinglu@zhu.cn,6593295668789130,时刻网络有限公司
吴彬,411322194212039581,13087470106,DJ,liaofang@yahoo.com,4375955072069507,四通科技有限公司
毛洁,360429193102278848,15729811935,网站编辑,gqin@leiliu.cn,3542512345967379,易动力网络有限公司
张云,15020419841028089X,15387140059,其他,mwang@li.cn,3568549255431334,群英传媒有限公司
陈婷,330324197804262336,18934749483,收银主管,jingmeng@fang.cn,6527062649781185,中建创业科技有限公司
邢建华,421023194805021418,15625764712,配色工,taobai@taoxiuying.cn,4776681056231138,华成育卓传媒有限公司
尹楠,350823198105225471,18550911376,放映员,guiying74@yahoo.com,060468207414,新格林耐特网络有限公司
何强,411503196012116117,15854950094,测试员,juncai@95.cn,371086023333909,艾提科信信息有限公司
吴志强,150425194702213204,18666270054,裁床,xialiao@yahoo.com,587922350687,易动力网络有限公司
王莉,542129194706225177,18531086893,项目工程师,yanxiang@yahoo.com,373782538123789,华远软件网络有限公司
陆帅,620500198510261534,18937602963,化工实验室研究员/技术员,qiangwan@hotmail.com,4292336988806110,创联世纪信息有限公司
王建华,321002197205027267,13241477772,项目经理/主管,cxiang@na.cn,6011515445769400,维旺明科技有限公司
张婷婷,542600196003274283,18768571256,收货员,jingcui@yangmao.cn,4477976898075915739,兰金电子科技有限公司
杨莹,370831196110065702,15724409523,音效师,pingzeng@hotmail.com,3576492637064897,鑫博腾飞科技有限公司
何玉梅,360923194905226455,14513624656,媒介销售,taofang@ic.cn,578422341185,鑫博腾飞信息有限公司
田辉,230710198309287610,13929612931,技工,ucao@gmail.com,3574317923550881,富罳科技有限公司
潘莉,511111194602197220,15902948237,工艺工程师,luojun@vq.cn,5266861463324635,浦华众城网络有限公司
梁勇,420606196109041831,14759323648,物业设施管理人员,zhaoping@gmail.com,4461647911601,华泰通安网络有限公司
侯瑜,431129195206189104,13074215814,医疗器械研发,bhuang@46.cn,4364634623460712,易动力科技有限公司
高英,441402194203114784,18167456472,财务/审计/税务,dhao@gmail.com,6523241649437956,立信电子传媒有限公司
曾建平,610632194601157368,13814229164,IT-管理,tduan@gmail.com,180022571102850,立信电子科技有限公司
张丽华,130730198212145474,13651638726,固废工程师,jyu@du.cn,4433869460708,国讯网络有限公司
叶丽华,652123196306166653,15068073021,公关/媒介助理,leichao@gmail.com,676366398813,数字100网络有限公司
袁建军,211001195205013286,18522693578,给排水/暖通工程,pdai@yahoo.com,2263020168190516,诺依曼软件信息有限公司
王淑珍,360202194905102110,14596644097,仪器/仪表/计量分析师,jun25@lijin.cn,213162676312565,晖来计算机信息有限公司
林志强,321112194106246602,13686362959,保险理赔,yaoxiulan@yongzeng.cn,38753168658797,中建创业科技有限公司
江瑞,62080019730624427X,15243265460,储备经理人,yanglei@hotmail.com,570942847973,南康科技有限公司
王华,652222193505030981,15843328125,行程管理/计调,xiuying12@yahoo.com,3501774288508581,合联电子网络有限公司
周阳,530622193502186692,15300847155,行政总监,ping15@ly.cn,4431709065192970,开发区世创科技有限公司
焦帆,330481195012030389,15717861489,镗工,juan31@gmail.com,4861094414159,太极科技有限公司
韩岩,632524198412290969,15628712218,金融产品销售,xiuyingjia@wangzhang.cn,4417853053083643626,同兴万点科技有限公司
宋利,500115199110108952,18827113664,报关与报检,ming71@hotmail.com,4861501450749402691,时刻科技有限公司
黄杨,15030019560229108X,13230766144,审计专员/助理,lei48@pengmao.net,30279849062140,晖来计算机信息有限公司
邱明,330601199212279485,15266212517,水处理工程师,jingshi@hotmail.com,4593274348847779,盟新科技有限公司
何桂英,350301193702039847,18171674814,综合门诊/全科医生,lyu@gmail.com,347739118681407,创汇网络有限公司
彭刚,510723193612240387,18270138896,安防系统工程师,xiazhang@jie.cn,30296893138469,富罳信息有限公司
朱莹,150221196404184241,18022294789,市场助理,chengming@guo.cn,30268732634453,中建创业传媒有限公司
温丹丹,330802195207070045,14568452085,板房/楦头/底格出格师,yansun@juanwen.org,2276713996444155,数字100信息有限公司
沈俊,430501196105120318,14563878807,放映经理/主管,juanfang@yahoo.com,4498920217178831045,九方信息有限公司
刁勇,131025197506298684,14550959213,会计经理/会计主管,hmeng@93.cn,6011149869097435,鸿睿思博网络有限公司
马明,41092219980622288X,14596161816,咨询员,tao86@hotmail.com,3550909019043652,网新恒天信息有限公司
张琳,650100198507181430,14511627826,财务分析经理/主管,junluo@gmail.com,4277081586398,商软冠联传媒有限公司
